d2fv8a1;60.6;37.5;16.7;33.3;16.7;0;12.5;40;38.5;36.4;0;0;100;33.3;54.8;41.7;0;30;42.3;28.6;100;27.8;14.3;0;100;100
d1ds6a_;25;33.3;16.7;35.7;42.9;51.7;0;16.7;41.7;100;100;25;100;100;100;62.5;0;38.5;30.8;23.1;63;45.4;37;40;100;100
d1t5la2;100;31.2;14.3;59.1;22.2;0;53.1;42.1;14.3;0;42.9;46.2;25;36.4;53.3;27.3;29.4;33.3;27.3;25;50;100;37.5;46.7;47.1;16.7
d1udxa2;30;0;30;47.2;38.5;11.1;10;61.4;31.6;41.7;100;100;27.3;100;57.9;25;33.3;29.4;38.1;25;33.3;44.1;48.2;31.8;30;100
d1c9ka_;26.3;25;20;26.3;35.3;100;16.7;22.2;100;23.1;42.9;36.4;100;100;58.3;14.3;43.8;0;100;47.2;25;40;55;100;14.3;45
d1e4va1;20;55.2;20;100;42.1;52.8;16.7;30;100;100;100;14.3;100;100;35;100;46.2;37.5;56;14.3;51.8;50;100;53.2;100;33.3
d1z2ca1;38.5;42.9;16.7;33.3;16.7;45;12.5;40;38.5;20;59.6;36.4;100;33.3;54.8;41.7;0;54;37.9;28.6;100;33.3;14.3;35.7;100;100
d1wb1a4;0;16.7;41.2;30;27.3;41.7;100;14.3;100;100;40.9;100;14.3;100;23.1;16.7;43.8;20;47.4;58.6;30.8;100;56;41.2;50;57.1
d1r8qa_;100;0;15.4;50;14.3;33.3;54.2;100;100;60;0;100;38.9;100;100;25;100;14.3;41.7;45.4;36.4;37.5;45.8;27.3;100;52.6
d1m7ba_;25;25;33.3;25;100;100;100;100;30.8;50;100;0;100;0;50;54.2;100;45;33.3;47.8;54.2;35.3;40;25;45;38.5
d1egaa1;50;0;0;33.3;100;0;38.9;65.9;25;55.3;33.3;0;22.2;100;44;22.2;45.4;18.8;100;20;53.8;52.2;100;30.8;48.5;56.8
d1qhxa_;14.3;12.5;12.5;33.3;16.7;50;22.2;16.7;100;41.2;46.7;100;100;53.8;41.7;100;100;100;52.4;100;47.4;100;100;12.5;46.7;25
d1p3ja1;33.3;50;41.7;100;14.3;100;0;50;100;25;42.1;22.2;33.3;30;47.6;27.3;46.9;16.7;100;42.9;40;100;25;45.8;100;100
d1wf3a1;14.3;62.1;33.3;41.7;50;35.7;20;100;39.3;14.3;33.3;100;100;100;100;39.1;52.6;16.7;53.5;20;41.7;52.6;50;33.3;64.4;100
d1kgda_;20;100;47.4;50;14.3;100;60;60.7;16.7;46.4;56.5;40;28.6;22.2;100;30;100;38.9;14.3;47.1;41.7;14.3;50;14.3;56;11.1
d1ye8a1;25;31.2;31.2;34.6;100;0;41.7;62.8;26.7;27.3;64.3;33.3;50;100;26.7;100;22.2;25;40;25;43.5;50;42.3;35.3;100;36.4
d1mr3f_;0;100;0;33.3;12.5;33.3;30;100;100;22.2;38.5;100;25;15.4;20;39.3;29.4;53.8;28.6;12.5;28.6;45.8;100;25;100;16.7
d1zj6a1;100;55;12.5;60;56;100;55.6;100;0;47.4;20;46.4;28.6;25;54.3;25;44.4;45.7;14.3;50.7;0;100;43.8;14.3;100;20
d1kmqa_;30.8;35.7;36.8;33.3;16.7;54.8;12.5;40;38.5;20;100;100;100;33.3;54.8;41.7;28.6;50;37.5;28.6;100;27.8;14.3;35.7;100;100
d1x3sa1;16.7;16.7;25;16.7;14.3;37.5;60.9;100;15.4;26.7;53.3;100;45;100;47.1;16.7;25;57;100;100;43.8;40;33.3;0;61.4;33.3
d2bdta1;0;16.7;0;40;29.4;16.7;16.7;57.1;30.8;34.6;33.3;0;46.7;48.5;40.9;48;12.5;40;35;100;56;38.9;52.4;47.6;100;31.2
d1zp6a1;100;25;100;25;30.8;48.2;22.2;16.7;100;14.3;40.9;54.6;100;100;30;37.5;38.5;25;14.3;46.7;33.3;25;58.6;36.4;0;47.9
d1fzqa_;57.1;100;22.2;100;45.4;100;100;63.3;50;100;12.5;58.1;16.7;100;54.9;33.3;58.8;52;100;38.5;21.4;100;0;14.3;36.8;100
d1tf5a4;100;100;100;100;46.2;100;100;47.8;100;14.3;100;40.9;100;23.1;100;100;35.7;28.6;25;33.3;14.3;0;22.2;53.3;37.5;100
d2c2ha1;50;33.3;16.7;35.7;46.7;52.4;0;16.7;41.7;100;100;33.3;100;40;100;50;0;38.5;30.8;36.4;100;45.4;100;40;100;100
d2bmja1;12.5;30;100;100;45.4;51;0;30;23.1;28.6;45.4;100;100;100;42.9;30;35;37.5;20;55.9;100;100;100;21.4;40.9;53.1
d2f9la1;16.7;16.7;25;16.7;22.2;22.2;16.7;100;11.1;38.5;40;59.3;36.4;50;100;16.7;100;46.2;51.4;33.3;56.9;60.5;100;0;50;22.2
d1ky3a_;48.4;25;45;20;47.1;27.8;59.4;28.6;15.4;100;60;14.3;100;100;50;16.7;25;50;100;61.8;100;62.6;52.2;13.3;33.3;12.5
d1z6xa1;0;100;48.9;36.4;14.3;38.9;41.7;22.2;42.9;100;38.5;100;46.2;100;50;25;100;14.3;41.7;42.4;21.4;100;28.6;0;100;52.6
d2b6ha1;100;42.1;44.4;36.4;0;38.9;100;62.5;100;100;0;100;47.1;100;100;25;100;14.3;41.7;33.3;30.4;100;28.6;27.3;100;45.8
d1y63a_;23.1;14.3;46.2;23.1;0;33.3;25;11.1;45.7;20;60.5;25;47.1;36.4;18.2;36.4;27.8;30;33.3;16.7;35;57.8;60.5;100;22.2;50
d1wmsa_;22.2;61.9;100;0;0;100;0;40;100;41.7;100;30;56;46.7;64.7;44.8;100;0;36.4;100;100;66.7;100;10;55.4;25
d2bmea1;41.7;18.2;33.3;100;41.7;33.3;0;100;0;100;28.6;62.5;25;27.3;28.6;25;44;45.4;100;28.6;51.2;33.3;33.3;20;25;14.3
d1c4oa2;100;30;54.6;100;35.7;45;50;23.1;100;100;100;100;100;20;52.2;22.7;25;100;28.6;16.7;33.3;30.8;50;33.3;55.4;100
d2fn4a1;100;0;40;0;23.1;40;33.3;40;52.2;55;44.4;36.4;14.3;100;100;50;100;33.3;40;11.1;52.9;100;33.3;100;48.4;16.7
d2gf0a1;37.5;47.6;100;57.1;52.4;100;100;22.2;100;40;100;25;38.5;56.4;100;42.1;100;100;0;37.5;100;55.6;100;100;100;100
d2a5ja1;100;27.3;33.3;14.3;0;9.1;0;52.9;30.8;25;33.3;57.6;22.2;100;100;33.3;100;46.2;100;10;44.4;51.2;100;28.6;56;25
d2fu5c1;16.7;16.7;25;16.7;100;31.2;100;54.6;0;47.4;100;100;36.4;60;46.2;25;20;14.3;100;100;100;63.4;100;21.4;100;25
d1rkba_;28.6;60.3;30;42.9;100;30;20;25;22.2;23.1;0;40;40;0;35.7;30;16.7;25;37.5;16.7;100;58.2;12.5;100;54.6;12.5
d1yj5a2;100;0;27.3;11.1;16.7;100;54.3;27.3;54;31.2;12.5;0;100;0;20;100;8.3;27.3;33.3;41.2;100;27.3;25;33.3;42.9;52.9
d2g3ya1;25;20;33.3;25;30;39.3;0;37.5;51.7;0;36.4;45;0;100;63;35.7;16.7;33.3;60;100;56.9;11.1;100;29.4;47.1;100
d1knqa_;0;28.6;0;42.9;64.1;20;46.2;37.5;33.3;42.9;56.4;14.3;12.5;41.2;100;40;20;100;100;40;0;14.3;100;36;44.4;22.2
d1s2ma2;33.3;28.6;40;0;30.8;57.7;100;50;16.7;100;36.4;21.4;52;100;48.2;50;45.4;100;46.2;100;30;100;53.3;37.5;0;100
d2erxa1;37.5;51.6;56.2;50;100;100;100;22.2;100;53.8;0;25;40;100;68.2;35.3;100;100;33.3;14.3;42.1;12.5;100;42.9;41.7;48
d2erya1;58.6;0;51.2;40.9;23.1;30;50;35.7;30.8;65.4;52.2;53.1;38.5;36.4;100;100;100;52.3;37.5;100;47.1;100;43.8;100;100;100
d2ew1a1;100;100;12.5;56.5;20;30;47.6;51.4;30.8;49.1;53.5;50;44.4;36.4;100;33.3;100;30.8;30;100;100;100;100;38.9;28.6;100
d1mkya1;12.5;44.4;100;12.5;100;56.5;43.8;0;14.3;52.9;51.5;25;12.5;47.4;38.9;22.2;46.2;16.7;43.8;43.3;35.7;20;100;43.5;0;30
d1i2ma_;36.8;50;44.4;14.3;30;35.3;41.7;16.7;0;40;33.3;50;100;43.8;35.7;27.3;12.5;37.5;22.2;12.5;100;65.3;28.6;21.4;100;14.3
d1r2qa_;40;25;33.3;25;100;50;41.7;20;35.7;63.6;100;100;16.7;54;100;46.4;100;100;100;100;33.3;100;25;14.3;46.2;50
d2g6ba1;16.7;16.7;25;48.2;44.8;47.8;36.4;28.6;23.1;38.1;44.4;100;48.3;33.3;45;25;60;46.2;0;30.8;52.9;55.8;100;21.4;100;25
d1ek0a_;25;25;12.5;25;62.2;50;23.1;14.3;40;100;100;53.5;25;52.4;100;100;33.3;46.8;100;100;36.8;30;25;31.6;42.1;33.3
d1e6ca_;100;0;0;100;100;31.2;100;100;47.1;36.4;100;0;25;40;38.1;42.9;100;100;100;100;46.7;38.9;45.4;58.8;100;100
d1np6a_;61.3;27.3;37.5;27.3;0;100;36.4;12.5;100;37.5;14.3;61.8;12.5;41.2;50;35.7;11.1;0;53.8;0;38.9;22.2;56.8;16.7;100;42.9
d2fola1;47.1;16.7;20;16.7;12.5;26.3;100;100;0;51.8;100;100;51.5;20;100;25;100;37.5;100;42.1;42.9;56.5;100;21.4;100;25
d1upta_;25;100;15.4;53.1;16.7;100;30;60;15.4;25;38.5;100;50;55.3;35;16.7;29.4;100;50;20;28.6;100;38.5;7.1;100;28.6
d1z0aa1;100;38.9;33.3;100;54.6;9.1;0;52.9;30.8;25;28.6;59.3;33.3;100;100;33.3;100;30;100;10;38.9;51.3;100;28.6;48.4;14.3
d1kaga_;42.1;37.5;60;30;52.9;31.2;41.2;50;16.7;33.3;40.9;100;100;25;35;23.1;12.5;20;42.9;45.2;40;0;23.1;15.4;100;42.9
d1x1ra1;46.7;0;44.4;37.5;30.8;100;38.9;45.4;25;100;52.4;29.4;47.8;100;100;100;12.5;40;52.6;100;55.6;16.7;50;40;47.1;14.3
d3raba_;33.3;37.5;40.7;46.2;52.2;42.9;100;50;30.8;25;50;100;33.3;59.1;100;33.3;12.5;0;100;41.7;100;100;55.8;28.6;100;12.5
d1t5ia_;100;46.7;11.1;100;14.3;100;38.9;41.2;14.3;12.5;22.2;37.5;100;33.3;55.6;45.4;47.6;45.4;50;41.7;100;100;25;44.4;25;30
d1yzga1;100;100;100;100;45.4;100;41.7;100;23.1;100;20;100;44.8;14.3;57.1;25;33.3;38.5;14.3;50.9;36.8;100;64.6;33.3;100;16.7
d2j0sa2;39.1;51.6;51.7;100;48;14.3;33.3;28.6;100;100;40;50;35.7;100;41.7;54.2;35.7;47.1;100;51.4;50;100;100;30;100;32.3
d1u8za_;37.5;44.7;35;100;100;21.4;40;37.5;14.3;30;100;41.7;47.1;100;100;20;100;30;36;22.2;58.4;100;36.4;47.1;100;33.3
d2gjsa1;40;25;33.3;30;30;36;38.9;26.7;47.4;59.3;100;58.8;0;100;60;39.1;20;33.3;56.4;23.1;35.7;16.7;100;33.3;33.3;100
d2atva1;64.1;14.3;20;50;28.6;100;58.9;38.5;37.5;27.3;100;30.8;16.7;23.1;55.6;0;56.2;33.3;30.8;100;42.9;25;100;38.5;20;100
d2g2ja1;42.9;41.2;33.3;41.2;100;100;35.3;42.1;100;50;14.3;20;47.1;52.8;54.6;100;36.4;100;33.3;100;54.2;100;25;100;50;100
d1xtqa1;38.1;12.5;100;100;10;52.2;25;50;33.3;20;100;100;12.5;100;100;40.9;100;30;25;22.2;22.2;100;44.4;33.3;25;100
d1z08a1;22.2;33.3;41.7;33.3;26.7;20;20;42.1;38.5;22.2;52.2;22.2;16.7;100;100;51.4;100;58.2;18.2;16.7;35.7;100;37.5;23.1;40;22.2
d1c1ya_;37.5;51.7;42.1;100;25;100;100;16.7;40.9;46.2;20;100;23.1;14.3;100;100;100;41.7;10;22.2;48.8;100;33.3;30.8;100;51.3
d1kaoa_;100;25;30;0;51.5;42.9;53.3;100;100;30;100;0;38.1;100;44.4;55.2;46.2;45.4;60.6;100;45.2;33.3;33.3;28.6;51.3;50
d1z0ja1;36.8;50;38.5;40;40.9;40.7;44.4;45;43.8;100;100;25;35.7;0;33.3;42.3;52.2;42.9;100;45.4;46.2;100;22.2;46.2;50;12.5
d1yzna1;47.4;30;100;51.4;20;26.3;100;100;11.1;51.8;56;100;48.9;0;100;25;100;100;56.2;38.5;61.5;56.5;50;21.4;100;38.5
d1g16a_;22.2;16.7;0;16.7;100;42.9;50;100;23.1;33.3;100;35.7;25;100;100;25;58.6;100;18.2;38.5;63.8;51.7;100;21.4;100;25
d2d7ca1;16.7;16.7;25;16.7;44.4;11.1;16.7;100;11.1;43.8;45.4;59.3;36.4;50;100;16.7;100;41.7;51.4;33.3;56.9;60.5;100;27.8;50;22.2
d1ctqa_;52.9;41.2;48;0;28.6;16.7;33.3;0;50;35.7;54.8;100;35.7;20;100;57.1;100;44.1;100;55.2;45.8;33.3;44.4;64;100;37.5
d2qtvb1;41.7;40;14.3;12.5;38.5;12.5;33.3;40.7;41.7;33.3;23.1;14.3;100;100;25;100;100;36.4;46.7;54.2;28.6;47.6;22.2;17.7;14.3;61.7
d1z0fa1;57.1;45.4;46.2;100;38.5;43.9;0;0;30.8;27.3;41.7;58.2;20;100;60;33.3;48.3;33.3;58.3;0;27.3;100;0;33.3;42.9;44.4
d1ksha_;100;100;22.2;27.3;44.4;38.9;100;58.1;14.3;100;28.6;53.1;50;12.5;44.4;0;35;60.4;100;42.3;16.7;100;100;52.6;100;30.8
d2al7a1;53.3;42.9;41.7;16.7;38.1;22.2;60;100;33.3;100;33.3;20;60.2;64.5;52.2;47.1;47.6;36.8;100;100;100;100;100;33.3;100;100
d1z06a1;22.2;25;33.3;25;44.4;36.8;33.3;41.7;18.2;50;100;22.2;62.5;100;50;33.3;36.4;58.7;56.7;48.6;0;44.4;100;30.8;100;50
d1xjca_;55.8;100;47.6;52.8;20;100;47.1;25;38.9;100;48;100;12.5;100;100;28.6;43.3;38.5;56.2;100;38.9;50;58.5;29.4;100;56.4
d2iyva1;65.6;28.6;100;56;46.7;0;100;0;36.4;25;0;100;100;100;100;22.2;25;33.3;28.6;45.2;51.4;50;100;21.4;60.5;33.3
d2fg5a1;33.3;100;30.8;0;63;35;57.9;25;40;36.8;16.7;100;40;65.4;100;100;100;50;52.4;12.5;33.3;100;30;45;100;12.5
d1yzqa1;41.7;27.3;18.2;18.2;33.3;55;25;38.9;100;12.5;100;100;100;100;22.2;45;46.2;100;56.2;22.2;44.4;52.6;100;55.6;53.8;100
d1z2aa1;40;12.5;16.7;40;100;40.9;11.1;25;55.1;100;37.5;100;100;100;40.8;31.2;33.3;12.5;35.7;55.2;30;57.5;33.3;33.3;100;40
d2axpa1;22.2;30;20;22.2;25;0;50;44.8;27.3;30.8;35.3;44.4;33.3;41.7;100;27.3;46.7;37.5;14.3;100;27.3;30.8;11.1;40;37.5;100
d1z07a1;40;25;33.3;25;50;100;100;20;40;100;100;40;30.8;48;100;46.4;100;47.4;14.3;100;58.7;100;25;44.1;46.2;50
d1zd9a1;56.6;42.9;42.1;11.1;40.9;12.5;60.8;100;33.3;100;37.5;20;60.2;100;52.2;47.1;47.6;36.8;41.7;47.6;100;16.7;100;12.5;100;40
d2a5da1;100;100;23.1;46.7;18.2;38.9;100;45.4;100;12.5;0;55.6;25;50;100;100;43.8;14.3;42.9;33.3;21.4;50;46.7;100;62.5;50
d1fuka_;30;41.7;18.2;20;100;30.8;22.2;16.7;44.4;100;50;9.1;100;54.6;40;100;56.8;100;36.4;100;100;100;100;100;25;25
d1d5ca_;41.7;41.7;27.3;31.2;31.2;48.3;100;36.4;100;100;100;44.4;45;38.5;25;100;56;100;50.9;100;44.4;50.9;100;100;48.3;100
d2gj8a1;40.9;38.5;25;9.1;38.5;43.6;40;58.3;100;54.8;100;42.9;62.8;54.6;100;30;35;59.2;37.5;22.2;100;54.8;14.3;27.3;47.4;100
d1viaa_;22.2;50;22.2;26.7;46.7;34.5;43.8;35.7;0;59.1;0;11.1;100;33.3;100;53.8;22.2;100;16.7;35.7;12.5;18.2;100;33.3;47.1;0
d1r8sa_;100;100;15.4;50;14.3;0;54.2;100;100;60.8;38.5;100;40;100;100;25;100;14.3;41.7;45.4;21.4;37.5;45.8;27.3;100;100
d1xzpa2;100;25;53.6;33.3;100;38.9;33.3;25;50;55.3;100;15.4;100;100;100;44.4;12.5;14.3;38.5;42.3;50;53.1;100;26.7;100;58.6
d1htwa_;0;25;0;0;27.3;35.3;55.3;38.1;100;28.6;51.2;25;37.5;44.4;44;54.8;50;100;22.2;22.2;50;47.1;100;57.4;46.7;37.5
d1g5ta_;43.8;35;51.7;28.6;53.3;100;100;18.2;28.6;54.3;16.7;16.7;100;100;0;33.3;50;100;62.5;16.7;60.6;100;43.8;35.7;16.7;61.5
d1hv8a2;42.1;25;57.1;100;33.3;10;100;33.3;37.5;14.3;100;55.6;30.8;36.4;36.4;0;22.2;23.5;100;100;100;100;31.2;100;100;100
d1ly1a_;37.5;50;33.3;27.3;0;58.3;100;100;20;28.6;100;0;55;57.9;0;100;28.6;16.7;40;44;44.4;38.9;100;33.3;100;100
d1xx6a1;52;100;20;100;33.3;29.2;18.2;33.3;12.5;39.1;0;12.5;100;53.6;50;50;9.1;35.7;33.3;14.3;56.2;45.4;100;27.3;100;41.7
d1jqlb_;33.3;100;14.3;100;50;60.5;100;54.6;100;100;100;100;38.5;47.6;50;100;58.3;100;51.8;23.1;28.6;22.2;38.9;100;100;100
d1yksa1;100;33.3;27.3;28.6;50;100;0;0;100;0;14.3;100;100;100;63.5;50;50;40;100;27.3;66.3;46.7;46.7;38.9;44.4;42.9
d2b8ta1;50;100;100;33.3;100;25;100;100;30;52.8;22.2;25;50;55.6;100;33.3;30;12.5;0;100;40;37.5;36.4;42.9;41.2;40
d1jr6a_;100;31.2;42.9;50;57.4;28.6;36.4;100;38.9;14.3;100;47.8;100;47.8;58;42.9;45.8;55;55.6;54.8;0;100;20;44.4;100;100
d2bmfa1;0;100;63;46.2;14.3;43.5;100;41.2;48.4;38.5;42.9;100;38.5;38.5;100;100;50;100;100;55.6;40;100;14.3;100;33.3;35.7
d1a1va1;28.6;33.3;46.2;30;33.3;25;59.5;12.5;38.5;0;100;100;22.2;100;100;57.9;43.3;56.5;30;51.2;59.4;46.2;18.2;20;44.4;51.8
d1xbta1;33.3;43.8;25;63.9;100;38.5;31.2;48.5;20;47.1;11.1;100;100;100;36.4;33.3;44;100;45.4;100;46.7;37.5;100;23.5;46.2;100
d1g8fa3;61.2;43.8;100;16.7;44.4;100;46.7;36.4;100;56.1;100;20;100;33.3;100;59.6;48;100;50;50;100;44.4;22.2;40;33.3;100
d1ofux_;100;100;56.7;100;100;100;0;100;100;100;100;100;63.1;100;100;36.4;0;0;100;100;100;100;100;27.3;100;100
d2eyqa2;100;57.1;22.2;48;40;52;61.1;50;100;40;100;0;100;100;50;40;100;100;100;45.4;100;11.1;100;100;100;39.1
d1qzma_;12.5;16.7;16.7;30;100;100;27.3;50;100;37.5;11.1;100;100;100;100;30;40;42.1;45.7;100;100;100;100;18.2;100;100
