d2b0la1;13.3;37.8;19;37.3;30.8;11.1;23.3;31.2;20;26.2;33.8;27.3;22.7;30.8;44.6;12.5;44.4;37.9;27.3;30.8;40.5;37;37.5;32.7;35.1;17.4;36.8;37.9;33.3;0;33.3;33.3;33.3;22.2;39.1
d2od5a1;13.3;20;33.3;37.9;38.3;25;42.9;31.2;21.4;25;36.8;36.8;30;37.5;40;9.1;20;47.9;43.2;25;40.3;0;16.7;17.6;33.3;23.1;29.2;22.2;30;16.7;35.5;25;35;35.7;27.3
d2doaa1;27.8;29.4;38.9;41.2;28.6;12.5;35.7;40.5;36.4;26.7;33.3;52.6;12.5;40.8;41.2;44.4;48.1;33.3;21.4;26.9;28.6;27.8;37.5;33.3;0;30.8;38.1;39.5;41.4;38.5;33.3;0;31.6;10;20
d1ldja1;27.5;30.4;44.7;37.5;32.3;30.4;0;36.1;26.7;25;11.1;26.7;31.8;17.6;34.9;41.2;33.3;30;25;17.6;18.8;30;30.4;21.4;18.8;41.2;39;36;11.1;19.2;37.9;12.5;39.1;43.5;33.3
d1r7ja_;45.3;28.6;48.1;38.7;41.8;29.2;38.1;17.6;50;36.8;31.1;24.3;7.7;21.1;34.6;28.1;42.9;40;21.7;8.3;27.3;35.7;21.1;41.7;25;47;46.6;10;42.9;33.3;0;27.8;29.7;20;41.3
d1y0ua_;34.8;31.6;23.1;23.1;36.2;27.3;38.6;21.4;28.6;47.1;40;38.2;14.3;37.9;22.2;30;30.8;23.1;26.7;48.9;34.2;36.4;37.1;41;47.2;29.2;36.7;30.4;37.8;40.4;44.2;30.8;28.6;33.3;20
d1ixca1;40.4;48.1;40.9;20;42.1;37.7;35;47.8;25;36.6;40.5;33.3;11.1;42.6;31;42.4;21.1;37;23.1;25;28.6;34.8;35;25;30.8;36.4;16.7;33.3;16.7;33.3;27.8;0;11.1;46.7;40
d2esna1;37.5;0;38.1;0;35;12.5;40;36.8;43.5;20;32.1;0;20;32.8;24;33.3;0;47.4;42.9;32.3;16.7;33.3;36.6;48.8;34.4;48.6;25;9.1;23.1;15.4;35;39.7;0;10;44.8
d2co5a1;22.2;36.8;26.7;22.2;43.9;36.6;28.6;35.7;32;26.1;33.3;42.9;45.6;41.7;42.9;34.6;45;40;40.8;17.6;23.1;35.3;47.5;41.3;34.8;43.2;26.3;26.1;38.9;33.3;29.7;25;0;22.2;42.9
d1zara1;32.1;35.3;30;28;29.7;30.4;37.5;30.8;0;20;25;13.6;27.8;42.1;36.4;0;0;21.4;22.2;23.1;30.3;36;45.5;30;41.4;34.8;41.9;22.2;49.2;31.8;17.6;33.3;37;28.6;16.7
d2cqka1;31;12.5;18.2;36.4;14.3;45.9;25;35;51.5;31.2;33.3;44.4;36.8;36.4;25;10;8.3;13.3;44.4;36.4;31.8;23.1;32;33.8;38.7;16.7;34.5;9.1;28.6;22.2;20;46.7;22.2;0;25
d1yo5c1;28.6;32;33.3;13.3;34.6;18.2;27.3;28.6;36.4;18.8;30;31.2;9.1;30.8;11.1;14.3;12.5;37.9;30.8;31.6;0;47.1;44.7;20;37.7;43.6;37.8;31.2;19;26.5;27.8;25;18.2;46.2;25.6
d1puee_;33.3;16.7;20;32.1;30.4;10;46.2;35.7;30;33.3;20;36.4;42.9;35.7;27.3;37.1;16.7;36.8;36.8;28.6;20;20;25;44.4;42.5;43.8;18.8;23.1;27.4;39.1;41.3;40;42.9;25;0
d1ussa_;8.3;30.8;33.3;28.6;40.7;10;44.8;22.2;20;50;37.9;18.2;25;44.4;23.1;0;35.3;38.9;10;44.3;34.4;46.7;27.8;25;37.9;35;26.7;28.6;41.9;0;32.3;14.3;31;35;30.8
d1q1ha_;32.8;30;42.9;33.3;35.6;5.9;35.2;31.1;0;27.6;25.9;37;26.9;20.7;32;26.3;44.1;27.8;36;39.7;23.8;42.6;22.2;38.1;29.4;25;0;39.7;40;31;16.7;26.3;29;41.2;14.3
d1yqaa1;8.3;30.8;33.3;28.6;29.4;38.5;36.8;22.2;20;0;40;40.7;25;40.9;23.1;0;39.3;38.9;10;11.1;34.4;43.5;27.8;25;0;45;26.7;33.3;42.9;0;32;14.3;20;35;30.8
d1stza1;33.3;36.1;20;29.4;20.6;22.2;40;44.2;12.5;34.6;30.8;43.8;10;13.3;32.6;20;37;33.3;35.9;28.9;31.2;45.7;12.5;30.2;43.2;16.7;18.9;21.4;0;33.3;0;0;23.1;31.8;34.4
d1duxc_;33.3;31.6;22.2;30.8;9.1;39.4;16.7;42.5;22.2;45.1;25;31.6;37.5;44.7;14.3;16.7;35.1;33.3;28;0;20;42.1;15.4;43.4;27.3;45.2;41.2;23.1;8.1;31.8;38.7;31.2;36;30;28.6
d3bpya1;33.3;16.7;0;0;35.3;25;30.8;34.8;12.5;0;10;0;33.3;18.8;43.8;25;38.3;18.2;26.7;35.3;0;30;28.6;40;14.3;29.4;50;20;14.3;23.1;20;27.3;25;9.1;33.3
d2ns0a1;26.7;28.6;25;25.9;27.8;28.6;27.3;12.5;28.6;14.3;48;40;49;33.3;16.7;30.8;42.4;41;0;0;33.3;33.3;30;36.4;14.3;42.9;28.6;33.3;28.6;41.2;11.1;27.8;40;20;33.3
d1rz4a1;10;14.3;0;23.5;25;34.5;35.7;40.3;18.2;33.3;18.8;20;36.4;42.9;38.2;28.6;35.3;37.9;41.7;30.2;23.1;35;26.7;22.2;37.5;0;36.4;18.2;0;0;0;25;37.5;38.1;0
d2p6ra1;18.2;0;9.1;41.9;27.3;28.6;8.3;0;16.7;21.4;34.2;22.2;26.7;28.6;36;23.1;20;28.6;38.5;16.7;38.1;0;25;41.9;18.2;26.7;45.5;38.9;35.1;28;33.3;18.8;10;39.3;26.9
d1t6sa1;47.1;44.4;20;33.3;41.5;32;27.3;37.1;16.7;39.3;29.4;50;23.1;46.2;22.2;46.4;15.4;37.1;15.8;27.8;20;20;0;16.7;18.2;42.1;35.7;14.3;16.7;0;30.8;30.8;47.1;42.9;25
d1tw3a1;37.9;10;39.4;48.4;36.4;35.7;36.8;26.3;27.3;37.2;47.1;27.3;25;38.9;50;42.3;28.6;9.1;14.3;0;30;42.2;36.4;30;25;30;20;37.5;40;41.5;31.2;43.5;14.3;39.3;30
d3ctaa1;36.4;34.8;41.4;18.2;42.2;33.3;30.2;32.3;20;42.6;26.5;24;40.4;36.1;40;40;16.7;39.6;35.3;23.5;20;20;35.9;27.5;43.3;44.8;25;36.7;25;33.3;39.4;50.6;9.1;28.6;43.9
d3bz6a2;33.3;40;32;25;33.3;26.7;38.7;34.6;28.6;32.1;20;34.8;28.6;31.2;39.1;15.4;37.5;13.3;29.4;22.2;45;30.8;27.3;23.1;14.3;40;43.9;0;44.4;28.6;41.2;45.2;39.1;45.7;41.9
d1ufma_;11.1;33.3;38.2;15.4;45.7;38.5;12.5;32.4;31.2;0;35.7;38.5;26.3;33.3;18.2;42;31.6;31.8;25;33.3;38.5;0;53.8;34.2;12.5;30;14.3;31.8;18.2;27.3;27.3;37.5;40;0;28.6
d3bz6a1;40;48.5;42.9;38.9;25.7;30.8;30;16.7;31.6;13.3;25;25;25.8;21.7;25;33.3;0;12.5;35.7;20;35.7;15.4;20;33.3;14.3;26.1;28.6;17.4;33.3;20;34.3;18.8;20;11.1;22.2
d2hyec1;37;32.4;31.2;39.1;36.8;44.2;26.7;37.1;14.3;40.7;41.7;53.5;37.5;18.2;25;38.2;31.2;30;23.5;41.4;39.3;25;8.3;34.4;37.5;35.7;40;18.2;0;9.1;0;0;33.3;17.6;38.9
d2coha1;43.2;42.5;27.8;31.6;48.1;42.9;29.6;38.9;28.6;26.5;19.2;23.1;34.5;36.7;33.3;18.2;36.4;36.2;16.7;38.5;18.2;37.5;39.4;48.3;14.3;35.7;0;20;34.8;28.6;44.4;40.7;25;35;29.4
d1p6ra_;30.8;10;27.3;38.2;18.2;33.3;35.7;38.9;31.2;31.7;32.4;15.4;33.3;26.1;33.3;18.2;23.8;37.3;39.6;23.9;41.7;7.1;26.3;33.3;32;36.4;22.7;27;29.4;39;33.3;36.8;42.9;37.5;12.5
d2a07f1;25;50;38.5;29.7;20;26.3;45;18.2;26.9;46.7;33.3;20;31.6;38.2;42.9;21.1;37.5;18.2;26.3;36;16.7;40.7;31.8;27.8;35.5;30;40;30;28.6;9.1;45.5;0;25;25;26.7
d1cf7b_;25;23.5;21.7;26.1;22.2;33.3;33.3;40.4;46.7;25;43.1;29.2;35;23.1;34.2;0;32;33.3;21.1;41.9;22.2;51.3;0;33.3;7.7;30;20;20;42.9;29.6;18.8;38.5;35.7;25;33.3
d1zela1;16.7;16.7;35.3;48.9;11.1;0;42.2;12.5;16.7;18.2;0;32;42.9;25;27.8;33.3;18.2;7.7;37.5;14.3;41.4;0;10;20;16.7;33.3;51.7;27.3;41.2;30.4;40.9;33.3;20;52.9;40.9
d1d8ja_;10;34.6;16.7;20;47.4;30.8;38.1;30.8;33.3;42.3;21.1;0;33.3;10;40;38.5;44.4;23.1;28.6;14.3;45.2;29.4;39.3;46.2;23.1;37.9;37.5;33.3;36.4;37.5;40.6;16.7;38.5;36;30.8
d2obpa1;14.3;42.3;40.2;14.3;31.6;0;38.7;47.3;25;7.7;40;30;39.7;37.7;31.6;20.7;30.8;35.7;10;30;25;37.5;37.5;39.3;12.5;22.2;25;23.1;36.4;25.9;25;43.2;30;31.2;39.3
d2gaua1;36.8;33.3;29.2;25;36.4;37.5;23.5;22.2;10;11.1;25;30;11.1;26.3;35.3;35.3;31.6;31.2;0;16.7;29.2;36.8;27.8;42.5;33.3;0;34.1;27.3;22.2;28.6;38.5;20;16.7;46.9;30.8
d3e5ua1;42.7;40.5;32.1;29.2;34.5;22.2;18.2;9.1;14.3;21.1;23.7;38.2;0;17.2;34.2;35.6;37.5;34.5;38.1;32.3;39.5;16.7;21.6;36.7;36.1;21.7;25;36.4;33.3;26.3;23.1;30.8;23.1;40;41.4
d1ft9a1;33.3;26.9;31;20;41.2;47.1;23.3;38.5;33.3;0;9.7;25;35.5;35.5;11.1;38.5;22.2;35.5;36.7;44.4;29.8;29.2;25;26.3;33.3;40;22.7;27.8;45.2;28.1;0;23.1;33.3;20;30
d1w1we_;43.2;25.9;13.3;36.8;33.3;34.2;16.7;26.3;11.1;11.1;27.8;27.8;43.2;32;30.3;34.5;0;31.8;21.1;46.4;36.8;0;52.8;46.3;33.3;38.9;40.7;23.1;35.7;0;16.7;16.7;20;17.6;12.5
d2h6ca1;33.3;34.7;32.1;29.2;36.4;22.2;18.2;18.2;14.3;18.2;22.6;23.5;0;17.2;23.8;12.5;37.5;23.5;25;32.3;39.5;25;27;40;0;14.3;27.3;0;33.3;40;23.1;14.3;30.8;42.1;35
d1aoya_;31.2;49.4;25;13.3;30.4;22.2;29.7;32.3;20;36.8;15;22.2;7.7;16.7;25;36.1;44.4;27.8;16.7;30.6;35.6;38.3;10;25;42.9;23.1;37.8;27.3;18.2;30;27;14.3;27.3;32.7;26.2
d2hgca1;42.4;22.2;20;12.5;37.8;18.8;0;27.3;47.4;50;25.7;41.7;40;46.7;11.1;21.4;30.8;21.1;40.4;38.1;28.6;16.7;18.2;44.1;36.1;36.8;36.8;41.9;18.2;28.6;9.1;28.6;18.2;14.3;31.8
d2dk5a1;21.1;0;12.5;33.3;17.6;30;42;33.3;11.1;6.7;33.3;17.6;27.8;25;26.3;35.4;28.6;22.7;37.7;26.3;26.3;35.7;29.4;35.5;38.2;31.2;28;47.6;40;36.1;41.9;21.4;0;23.5;20
d3bwga1;28;12.5;25;38.2;27.5;29.4;25.8;35.1;37.5;34.4;16;29.4;38.5;36.7;34.2;39.5;28.6;31.7;12.5;37.9;39.3;31.2;35;39.2;28.6;31.6;38.2;40;35.3;36.6;23.5;17.6;39.1;16.7;36.4
d1uhma_;31.6;40;27.3;23.1;40.6;0;14.3;37.5;25;0;20;35.7;37.5;33.3;37.9;37;33.3;18.2;40.7;18.2;36.4;30.8;35.5;20;35.1;33.3;35.3;0;38.1;25;48.6;41.2;20;34.8;27.3
d1xn7a_;40.5;30;46.2;25;32;31.2;35.7;36.4;12.5;33.3;34.1;37.5;38.2;35.3;31.8;23.1;14.3;38.7;27.3;0;20;0;33.3;34.4;57.1;30;35;41.9;25;33.3;33.3;31.2;32;20;0
d1t6sa2;38.9;33.3;40.6;40;0;14.3;27.3;43.2;41.2;16.7;30;33.3;9.1;43.8;16.7;41.7;25;15.8;36.4;36.4;35.5;14.3;38.9;40.4;25;41.3;0;44.4;30.8;28.6;33.3;38.1;37.5;50;0
d1xgsa1;46.3;43.6;45;20;17.6;16.7;25;7.7;23.1;0;27.3;43.5;27.3;0;37.5;0;11.1;11.1;14.3;44;33.3;12.5;51.5;20;43.3;36.4;25;48.3;36.8;9.1;33.3;46.4;11.1;38.5;38.9
d1qgpa_;50.8;43.5;35.3;14.3;26.9;22.7;36.4;36.8;12.5;38.1;20.8;7.1;38.7;33.3;0;40;26.1;38.5;15.4;15.4;40;23.8;43.2;42.3;38.1;27.3;41.5;25;38.5;38.6;12.5;30.4;50;16.7;39.5
d1f9na1;30;41.2;43.8;20;7.1;18.8;25.9;37.5;25;45.7;37.1;37.8;30;37;40.5;44.7;14.3;41.5;40.4;35.8;11.1;39.3;45.5;17.9;34.8;42.3;41.9;36.1;23.1;29.4;34.6;23.1;46.7;37;35
d1ixsb1;10;0;35.1;18.8;44.8;21.4;12.5;0;45.2;38.9;42.9;29.4;42.9;25;33.3;26.7;18.2;25;0;20;44.7;42.9;10;20;22.2;30.8;0;26.3;10;33.3;20;37.5;0;36.4;41.5
d2fb1a1;42.9;21.1;28.6;23.5;39.6;34.9;41.7;28.6;11.1;20;14.3;27.3;38.1;0;9.1;16.7;42.4;36.8;20;31.8;29.4;25;36.4;33.3;30.4;12.5;14.3;35.7;33.3;30.8;44.4;41.3;29.6;28.6;43.2
d1dp7p_;35.3;38.7;35.7;22.2;30.8;40.9;26.1;38.5;40;33.3;33.3;46.4;40;27.3;35;35;45.8;37.5;37.5;34.4;31.2;44.4;26.7;35.1;33.3;12.5;0;31.6;0;35;48.9;31.2;0;42.9;0
d1ghca_;38.5;35;34.2;21.4;33.3;33.3;45.8;35;30.8;28.6;36.8;28.6;22.2;34.5;21.4;39.1;44.7;18.8;11.1;0;36.6;26.7;36.4;24;33.3;30;26.3;0;11.1;33.3;16.7;14.3;26.3;29.4;39.3
d1kq8a_;22.2;33.3;25;34.3;20;23.1;31.2;30;25;41.9;41.7;0;0;41.7;22.2;0;35.7;27.3;29.4;28.6;0;10;25;33.3;30;16.7;33.3;31.6;38.9;14.3;25;37.5;25;22.2;25
d1in4a1;49.2;44.4;48.4;33.3;35.7;0;22.2;38.5;24;40;30.8;38.1;40;34.9;32.7;31.2;16.7;21.4;7.7;38.9;43.8;20;31.2;40.7;45.5;42.1;40.7;46.4;22.2;26.3;15.4;10;27.3;10;23.1
d1mkma1;27.7;0;37.5;0;26.7;36;23.8;31.2;15.4;35.1;27;46.8;14.3;32.1;30.8;12.5;25;31.2;18.2;51.4;18.2;48.3;41.9;29.4;26.1;16.7;20;22.2;32.4;40;34.4;20;20;31.6;37.1
d1b4aa1;40;39.2;41.3;21.1;40.9;18.8;47.1;37.5;33.3;16.7;37.1;39.4;25;34.7;46.4;37;7.1;38.5;42.1;34;26.7;30;40;40.9;15.4;43.3;34.1;42.9;14.3;18.2;33.3;20;33.3;38.1;29.4
d1u5tb2;17.6;21.4;14.3;7.7;18.8;8.3;0;39;25;33.3;45;33.3;26.7;12.5;11.1;12.5;40;0;27.8;32.3;0;0;30;28;16.7;26.3;26.7;34.8;20;38.3;10;28.6;23.1;31.8;20
d2dt5a1;10;18.2;35.7;33.3;46.3;41.2;30.8;10;50;28.6;35.7;18.2;30.8;25;22.2;31.2;32.1;27.8;18.2;33.3;41.7;35.7;20;25;37.5;47.1;34.6;34.1;18.2;31.6;11.1;26.7;12.5;0;12.5
d1ldda_;15.4;42.9;25;40.9;39.1;25;28.6;10;33.3;50;33.3;35.5;35.7;20;30;0;14.3;28.6;31.6;40.7;38.9;22.2;30.4;35.7;0;47.8;16.7;42.9;33.3;47.1;33.3;21.7;17.6;27.3;34.8
d1hw1a1;24.1;16.7;37.9;11.1;9.1;0;31.8;52.9;11.1;33.3;16;18.5;23.1;28.6;0;38.9;43.8;47.1;36.4;40;31.2;31.8;44.4;16.7;31.2;9.1;45;29.2;37.8;36.4;14.3;18.2;35.7;30.8;0
d1ucra_;23.8;38.7;0;36.8;7.7;42.1;10;15.4;36.4;0;27.8;12.5;35;35.3;37.5;13.3;28.6;0;35.7;30.3;7.1;29.4;21.1;31.4;33.3;30.8;35;7.1;30.4;26.7;37.5;10;25;42.5;33.3
d1hsta_;34.4;14.3;31.6;17.6;25;16.7;30.4;22.2;28.6;28.6;18.2;25;20;35.7;26.7;30;22.2;18.2;33.3;45.5;40;18.8;20;28.6;0;27.3;35.6;10;43.5;13;27.8;38.9;22.2;36.8;37.1
d1xb4a2;25;18.2;25;36.4;28.6;40;0;33.3;28.6;25;26.1;20;38.9;27.3;37.5;33.3;0;14.3;15.4;39.1;36.8;0;0;40;30.4;35.7;29.4;18.2;29.4;31.2;22.2;30;38.5;23.5;28.6
d1b6aa1;35;29.4;25;0;15;33.3;46.9;33.3;51.9;26.7;31.6;9.1;12.5;47.1;28.6;31.2;12.5;31.7;0;36.4;29.6;34.6;33.3;25;20;40;36.4;27.8;10;36.7;30;0;11.1;25;28.6
d1xmka1;23.1;31.2;41.2;28;25;37.5;41.9;31.2;25;50;27.6;20;0;27.3;18.2;42.3;26.3;44;33.3;26.7;31.8;32.1;36.8;32.4;20;16.7;22.2;46.9;36.4;21.1;11.1;7.7;22.2;48.6;10
d2htja1;41.7;38.1;39.4;27.3;42.5;8.3;36.4;39.5;44.4;22.2;47.9;46;50;41.9;41.2;40.9;0;0;20;50;26.3;29.4;14.3;45.8;46.7;25;14.3;36.6;31.2;39.1;20;46.9;0;0;38.9
d1zyba1;32.6;39.5;26.3;17.6;25;32.4;36.6;25;28.6;26.5;17.2;20;25;30.8;19;25;30.8;47.8;18.8;20;32;10;35.5;30;40;18.8;20;28.6;33.3;21.1;19;40;11.1;44.4;27.3
d1o57a1;50;23.3;44.4;34.5;27.3;50;15.4;38.9;25;28.6;15.8;21.4;20;27.3;32.1;44.8;0;13.3;26.1;28.6;35.7;27.3;16.7;20;10;33.3;18.2;36.1;33.3;28.6;27.3;41.2;33.3;19;40.7
d2fnaa1;26.5;12.5;48.3;22.2;36.8;41.7;31.6;39.4;30;23.1;33.3;20;29.6;35.7;26.7;32.4;40.9;31;20;26.1;0;22.2;34.4;37.1;25.9;0;43.5;15.4;42.3;23.5;40.4;12.5;34.6;22.2;26.3
d2v9va2;44;37.5;40.7;33.3;45.7;30;37.5;25;0;20;34.5;23.1;14.3;36.8;33.3;0;30;22.2;16.7;25;40;28;22.2;38.7;54.5;29.4;30;41.7;26.7;40.5;33.3;40;26.1;40;43.8
d1i27a_;30;40;27.3;33.3;16.7;44.4;46.8;18.2;40;33.3;29.4;16.7;30.8;28.6;37;40.9;31.2;33.3;27.3;25;35;20;25;39.2;12.5;31.6;42.9;25;18.2;25;37.1;25;42.1;43.8;30.8
d1wi9a_;28.6;38.9;43.8;20;35.3;20;34.1;35.7;28;26.3;43.6;41.3;30.8;40.9;18.2;37.9;28.6;31.4;46.2;43.2;27.3;11.1;22.2;45.9;36.4;28.6;40.5;33.3;12.5;35.5;11.1;0;44.9;0;50
d1jhfa1;33.3;29.4;28.6;8.3;37.1;42.1;9.1;35.7;41.7;33.3;37.5;30.4;30.8;34.9;30;30.8;32.3;28.1;14.3;43.3;33.3;36.8;0;34.4;20;15.4;40.5;15.8;42.1;35.1;35.3;42.5;35;26.7;36.4
d2oz6a1;26.9;16.7;8.3;26.3;34.2;25;19.4;0;25;39.6;14.8;29.2;43.3;20.7;28.6;42;42.9;0;0;18.2;37.5;32.4;25;36.1;44.1;40;27.3;10;41.7;27.9;43.8;14.3;27.3;25;28.6
d1z05a1;42.6;20;32.7;42.3;35.3;0;28.6;30.8;14.3;40;36.8;37;30.8;41.2;16.7;18.8;33.3;27.8;33.3;25;44.4;40;0;34.6;18.8;27.3;25;32.4;14.3;34.5;41.7;35.3;27.3;0;38.5
d1z6ra1;43.8;44.1;33.3;28.6;35.8;20;31.6;31.2;45.3;41.5;31.2;38.5;40.3;36.4;16.7;9.1;12.5;27.8;31;32.1;37;14.3;20;32.8;29.4;0;30;35.6;38.5;35.3;20;44.4;10;23.1;20
d1sfua_;36.4;37.8;16.7;21.4;28.1;42;36;36.5;22.2;35.2;33.3;44.8;39.1;25;34.4;37;10;33.3;0;37.5;33.3;29.2;0;46.3;36.4;22.2;42.6;32;38.9;27.6;12.5;28.6;18.8;22;44.9
d1ixrc1;10;0;35.1;18.8;44.8;21.4;12.5;0;45.2;30.8;42.9;29.4;36.7;25;33.3;26.7;18.2;25;25;20;44.7;42.9;10;20;22.2;30.8;0;26.3;16.7;43.3;20;12.5;0;36.4;41.5
d2vqca1;36;10;37.5;22.2;31;27.8;33.3;23.1;40;14.3;46.3;30;22.2;33.3;28.6;39.3;14.3;33.3;0;40;21.4;44.8;23.1;37.5;35;37.5;23.5;31.2;35.3;21.4;23.1;41.7;30;0;23.1
d2hs5a1;34.4;0;18.8;15.8;38.5;27.8;28;43.8;30;23.1;25.8;42.4;27.8;28.1;32.3;36.8;11.1;16.7;0;34.5;25;14.3;35.7;24.3;26.3;37.5;11.1;0;20;11.1;26.7;44.4;40;26.7;30.8
d1i5za1;21.2;15.4;10;18.2;33.3;25;20;33.3;40;33.3;18.5;23.8;9.1;36;20;37.9;42.9;33.3;0;25;14.3;28.1;25;33.3;44.1;36.4;25;7.7;42.1;26.3;27.8;28.6;27.3;50;21.4
d1dpua_;18.2;23.5;37.7;7.1;34;29.8;34.4;35.7;28.6;22.7;28.6;47.5;35;22.2;37.5;25.9;33.3;33.3;11.8;20;21.1;15.4;23.1;37.5;30;35.5;13;18.2;26.1;37.9;0;0;38.1;32.4;31.6
d2j5pa1;40.7;45;11.1;16.7;28;40;29;21.4;26.9;35.3;6.2;30.2;30.8;7.7;34.8;30;39.1;20;29.4;10;40.9;0;44.4;25;28.6;25;30.8;37.8;23.8;20;34.8;32.7;30;9.1;40
d2p8ta1;28.6;25;42.3;44.8;26.1;21.1;6.7;26.9;11.1;37;43.3;40;18.8;16.7;35;26.7;22.2;26.3;20;25.9;33.3;25;27.8;27.1;41;0;27.8;32.6;28;34.9;40.6;29.2;38.9;0;16.7
d2bbya_;16.7;28.6;33.3;41.4;42.5;25;0;16.7;36.8;33.3;23.8;38.9;23.5;10;27.3;16.7;35.7;33.3;35.3;38.2;23.1;37.5;18.8;28.6;37;42.1;11.1;0;8.3;37.5;41.9;37;28.6;28.6;22.2
d2dk8a1;40;12.5;20;42.1;34.8;16.7;38.1;37.8;42.9;38.7;31.2;23.8;28.6;37.1;21.4;34.8;27.3;42.9;33.3;12.5;41.5;30;40.7;39.4;30.8;24.1;11.1;14.3;12.5;31.2;27.3;33.3;40;0;0
d1u5ta2;27.3;44.4;40;31.2;0;16.7;30;41.7;36.8;35.3;14.3;26.7;44.2;44;33.3;18.2;22.2;12.5;40;31.6;8.3;37.5;40;23.1;20;30;42.9;38.5;42.3;16.7;36.4;30.8;37.5;27.3;27.3
d2ve8a1;35.9;40.9;12.5;16.7;30.8;33.3;38.1;30;37.5;41;25;34.9;44.4;15.4;34.5;44;36.4;33.3;50;46.7;0;0;32;16.7;45.5;30.8;23.8;40.5;32.1;27.3;36.4;25;33.3;35.3;36.4
d1cf7a_;32;40.7;0;40.5;16.7;39.1;28.9;25;0;39.3;40.4;47.9;20;28.6;34.8;28.6;33.3;38.2;46.9;14.3;32.3;41.9;41.7;14.3;43.9;35;26.7;33.3;33.3;31.7;45.5;20;16.7;42.9;16.7
d1qbjc_;38.2;43.5;35.3;50;12.5;10;30;36.8;0;38.1;20.8;7.1;38.7;33.3;0;40;26.1;38.5;15.4;15.4;40;23.8;43.2;42.3;38.1;27.3;41.7;25;38.5;38.6;12.5;30.4;50;16.7;39.5
d1j5ya1;31.8;27.3;0;38.1;29.3;28.6;28;35.7;40;0;34.5;33.3;27.8;46.7;14.3;11.1;20;46.2;0;26.3;16.7;16.7;20;22.6;15.4;17.6;50;42.3;26.3;27.3;44.3;30.4;22.2;30.8;46.2
d2fmla1;20;25;27.3;36.4;23.1;20;48;43.3;20;33.3;18.8;22.2;33.3;18.2;35.7;35.5;45.2;0;42.1;40.9;0;47.2;25;20;12.5;31.8;43.8;23.5;27.8;20;21.4;12.5;16.7;16.7;32.1
d1lvaa3;35.7;33.3;15.4;31.2;15.4;42.6;26.7;15.4;15.4;45.3;34.1;23.5;0;36.4;30;30.8;33.3;23.1;26.3;11.1;41.9;27.3;16.7;31.6;25;0;22.7;25;29;36;14.3;28.6;42.9;34.6;26.7
d2isya1;40;18.2;43.2;36;29.4;40;34.6;36.4;44.7;41.7;24;50;33.3;30;25;26.7;31.2;37.5;23.1;38.6;23.5;27.3;48.9;37.7;51.9;35.3;44.4;28.6;30;29.6;40;37.5;10;38.1;33.3
d1biaa1;31.1;0;33.3;39.1;33.3;21.4;28;33.3;33.3;28.6;25;0;20;34.1;35.3;22.2;33.3;22.2;26.7;34;31.6;38.5;42.2;30.2;36.8;0;0;37.8;25;20;40;33.3;25;50;30.8
d2p5ka1;30;28.6;34.5;20;7.1;18.8;25.9;37.5;25;18.2;37.1;37.8;30;37;40.5;44.7;14.3;41.5;0;35.8;25;39.3;45.5;17.9;34.8;42.3;41.9;31.2;23.1;29.4;34.6;23.1;46.7;37;35
d2cg4a1;21.6;27.3;42.3;15.4;25.9;23.8;34.6;27.5;22.2;25;23.1;33.3;40;30.8;37.8;34.3;41.7;0;16.7;39.4;33.3;21.4;40;35.9;52.9;46.5;33.3;31.7;26.1;34.1;20;35.3;0;0;33.3
d2cfxa1;22.2;31;32.5;30.8;23.3;26.7;19.2;32.1;42.9;28.1;31.6;38.9;41.2;23.1;32.7;35;10;29.3;35;42.9;32.3;28.6;36.1;30.2;43.8;22.2;35;40;22.2;29.8;27.3;28;11.1;26.1;30.8
d1oyia_;30.6;31.4;48.9;10;30.8;15.4;30.6;33.3;27.3;41.9;23.1;22.2;28;25;33.3;26.7;6.7;31.2;34.5;51.5;33.3;0;27.3;33.3;33.3;0;0;33.3;44.7;25;11.8;31.8;0;32.4;28.6
d2hoea1;40;25;9.1;37.5;35.5;31.6;28.9;27.3;11.1;42.3;27.8;35.6;11.1;31.6;35.1;35.7;39;9.1;43.5;44.4;38.2;34.8;45.7;31.7;20;20;40.8;14.3;0;25.7;37.1;47.1;10;47.4;16.7
d2ev0a1;37.1;35.3;48.8;45.8;29.2;0;24;23.1;0;31.4;25.7;32;15;14.3;31.8;20;0;30.8;23.1;23.1;33.3;36.8;29.4;39.4;38.9;20;38.1;29.7;14.3;30.8;30.8;41.2;31.2;10;44.1
d1g3wa1;27.3;35.3;40.9;30;24;20;36.4;35.6;16.7;34.5;33.3;50.9;45.5;30;38.5;18.8;0;36.7;27.3;39.5;23.5;27.3;46.7;37.7;48.1;35.3;40;29.6;14.3;32.4;40;38.2;30.8;0;40
d2v9va1;43.8;37.9;36.8;30.8;0;50;30;30;31.8;25;23.1;31.4;42.9;42.2;12.5;36.1;25;41.2;20;16.7;30;12.5;16.7;42.4;25;14.3;32.5;7.7;22.2;37;48.2;20;38.1;11.1;33.3
d1s6la1;38.7;33.3;44.8;23.1;18.2;35.7;14.3;20;16.7;8.3;29;0;38.9;31.8;0;25;12.5;46.7;25;28.6;30.4;23.1;29.4;30;36.8;10;33.3;37.5;34.8;35;38.9;28.6;22.2;12.5;28.6
